Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Crop Type,Soil Type
36.34,65.98,39.34,20,4,18,Ground Nuts,Ground Nuts,Sandy
36.34,67.59,43.01,40,0,0,Oil seeds,Oil seeds,Sandy
36.35,64.04,65.28,5,9,27,Paddy,Barley,Sandy
36.35,69.02,43.17,11,14,18,Millets,Sugarcane,Sandy
36.35,71.25,37.03,21,1,20,Ground Nuts,Millets,Sandy
36.35,61.89,65.38,39,0,0,Oil seeds,Sugarcane,Sandy
36.36,71.72,62.3,7,18,15,Oil seeds,Millets,Sandy
36.36,66.52,63.86,37,0,2,Ground Nuts,Sugarcane,Sandy
36.37,55.52,51.42,1,17,16,Paddy,Ground Nuts,Sandy
36.37,63.99,35.94,2,4,30,Barley,Sugarcane,Sandy
36.37,67.68,30.08,39,0,2,Ground Nuts,Tobacco,Sandy
36.38,71.89,48.76,10,2,10,Cotton,Ground Nuts,Sandy
36.38,55.25,66.99,19,0,22,Paddy,Paddy,Sandy
36.38,69.84,28.62,27,0,21,Ground Nuts,Tobacco,Sandy
36.38,70.01,60.43,40,2,4,Oil seeds,Maize,Sandy
36.39,57.79,35.1,11,0,38,Cotton,Pulses,Sandy
36.39,71,65.23,16,0,42,Millets,Barley,Sandy
36.39,62.67,51.48,22,0,19,Oil seeds,Tobacco,Sandy
36.39,77.53,52.2,40,2,0,Millets,Sugarcane,Sandy
36.4,62.17,27.49,6,4,34,Maize,Ground Nuts,Sandy
36.4,64.47,41.6,11,3,6,Paddy,Pulses,Sandy
36.4,70.69,31.58,16,0,44,Millets,Ground Nuts,Sandy
36.4,55.11,26.14,18,0,17,Oil seeds,Wheat,Sandy
36.4,55.65,42.68,26,0,14,Cotton,Wheat,Sandy
36.41,72.14,37.92,6,0,37,Paddy,Tobacco,Sandy
36.41,64.96,59.81,7,10,28,Ground Nuts,Sugarcane,Sandy
36.41,65.44,34.56,38,2,0,Oil seeds,Maize,Sandy
36.42,76.31,27.13,11,3,38,Cotton,Maize,Sandy
36.42,75.12,46.56,14,2,37,Oil seeds,Ground Nuts,Sandy
36.42,59.37,37.49,22,0,15,Ground Nuts,Paddy,Sandy
36.42,67.17,50.44,36,3,0,Millets,Cotton,Sandy
36.42233737,62.60962322,37.31644099,26,0,16,Paddy,Maize,Sandy
36.43,71.29,30.73,15,3,14,Cotton,Oil seeds,Sandy
36.43,68.37,45.11,33,0,1,Ground Nuts,Tobacco,Sandy
36.44,61.1,60.46,12,4,38,Cotton,Millets,Sandy
36.44,69.49,70,12,2,40,Maize,Ground Nuts,Sandy
36.44,73.6,38.38,18,2,14,Paddy,Wheat,Sandy
36.45,68.49,26.71,21,1,24,Barley,Maize,Sandy
36.46,65.08,43.87,10,8,27,Barley,Paddy,Sandy
36.46,69.63,49.78,11,2,8,Cotton,Millets,Sandy
36.46,63.12,40.28,34,2,4,Paddy,Pulses,Sandy
36.47,69.23,46.99,6,17,20,Ground Nuts,Tobacco,Sandy
36.47,68.04,31.14,15,0,34,Cotton,Barley,Sandy
36.47,70.93,66.79,15,0,43,Barley,Barley,Sandy
36.47,56.72,31.13,19,2,18,Ground Nuts,Tobacco,Sandy
36.47,68.69,55.78,38,2,0,Cotton,Paddy,Sandy
36.48,66.13,30.41,13,4,9,Oil seeds,Cotton,Sandy
36.48,66.57,54.5,14,17,21,Ground Nuts,Ground Nuts,Sandy
36.48,63.8,37.03,22,0,28,Ground Nuts,Paddy,Sandy
36.49,72.03,52.71,9,13,23,Ground Nuts,Wheat,Sandy
36.49,70.7,60.17,10,3,36,Maize,Oil seeds,Sandy
36.49,75.76,26.28,13,0,41,Paddy,Wheat,Sandy
36.49,65.48,39.34,14,0,32,Barley,Oil seeds,Sandy
36.49,59.74,55.86,23,0,20,Maize,Millets,Sandy
36.49,74.83,63.59,37,3,0,Millets,Sugarcane,Sandy
36.49,58.68,47.81,42,2,2,Oil seeds,Cotton,Sandy
36.49,69.41,58.49,45,2,0,Ground Nuts,Ground Nuts,Sandy
36.49,69.41,58.49,45,2,0,Ground Nuts,Ground Nuts,Sandy
36.5,65.85,42.33,5,10,32,Barley,Maize,Sandy
36.5,65.85,42.33,5,10,32,Barley,Maize,Sandy
36.5,65.85,42.33,5,10,32,Barley,Maize,Sandy
36.5,63.95,29.3,10,9,31,Maize,Sugarcane,Sandy
36.5,68.47,38.52,11,13,30,Paddy,Cotton,Sandy
36.5,69.77,62.08,12,2,44,Barley,Ground Nuts,Sandy
36.5,52.36,24.4,14,4,32,Ground Nuts,Paddy,Sandy
36.5,76.58,69.11,15,0,41,Cotton,Oil seeds,Sandy
36.5,67.29,49.74,25,0,18,Maize,Paddy,Sandy
36.5,66.66,48.43,42,4,0,Barley,Paddy,Sandy
36.5,66.66,48.43,42,4,0,Barley,Paddy,Sandy
36.51,58.06,51.75,14,0,40,Oil seeds,Pulses,Sandy
36.52,68.56,47.25,9,2,32,Paddy,Pulses,Sandy
36.52,53.74,43.45,14,0,41,Ground Nuts,Ground Nuts,Sandy
36.52,66.41,59.41,22,4,19,Millets,Cotton,Sandy
36.53,60.86,45.04,9,1,35,Millets,Ground Nuts,Sandy
36.53,68.28,24.67,26,1,16,Paddy,Millets,Sandy
36.54,74.27,38.52,13,4,42,Ground Nuts,Ground Nuts,Sandy
36.54,59.79,31.06,17,4,19,Oil seeds,Maize,Sandy
36.54,71.5,43.04,40,0,3,Oil seeds,Oil seeds,Sandy
36.55,67.98,40.42,3,23,23,Oil seeds,Cotton,Sandy
36.55,74.21,57.63,8,9,26,Barley,Maize,Sandy
36.56,76.26,36.26,7,11,34,Barley,Wheat,Sandy
36.56,56.18,45.38,24,0,14,Barley,Wheat,Sandy
36.56,57.49,36.1,36,4,0,Cotton,Tobacco,Sandy
36.58,61.79,40.55,16,2,44,Oil seeds,Maize,Sandy
36.59,67.13,61.03,3,8,33,Cotton,Wheat,Sandy
36.59,60.09,43.56,15,0,37,Oil seeds,Sugarcane,Sandy
36.6,74.72,50.92,39,0,0,Barley,Oil seeds,Sandy
36.60518194,63.72040527,63.39744898,6,0,11,Oil seeds,Tobacco,Sandy
36.61,58.99,45.91,16,0,12,Oil seeds,Paddy,Sandy
36.61,59.51,61.5,18,4,40,Maize,Maize,Sandy
36.61,57.83,47.58,26,1,22,Paddy,Barley,Sandy
36.62,60.89,31.29,12,0,39,Ground Nuts,Cotton,Sandy
36.62,59.89,60.47,32,0,2,Oil seeds,Millets,Sandy
36.63,73.67,39.48,16,0,15,Paddy,Wheat,Sandy
36.63,63.13,35.97,37,0,0,Ground Nuts,Ground Nuts,Sandy
36.64,57.29,24.08,3,8,26,Barley,Oil seeds,Sandy
36.64,64.68,42.16,33,0,4,Paddy,Wheat,Sandy
36.65,73.12,32.65,11,0,45,Oil seeds,Millets,Sandy
36.65,65.21,44.67,12,0,14,Millets,Barley,Sandy
36.65,55.69,61.93,13,17,9,Cotton,Ground Nuts,Sandy
36.66,76.82,39.74,7,8,30,Barley,Millets,Sandy
36.66,60.99,46.13,42,1,0,Maize,Wheat,Sandy
36.67,66.99,57.65,35,0,0,Paddy,Pulses,Sandy
36.68,65.54,46.65,7,15,18,Millets,Tobacco,Sandy
36.68,60.6,31.3,8,0,13,Barley,Oil seeds,Sandy
36.68,51.39,43.94,13,0,37,Paddy,Sugarcane,Sandy
36.68,73.77,45.6,37,3,0,Millets,Oil seeds,Sandy
36.68,59.35,46.12,42,0,3,Maize,Wheat,Sandy
36.69,78.73,43.49,35,0,3,Maize,Oil seeds,Sandy
36.7,63.11,43.54,34,4,2,Maize,Oil seeds,Sandy
36.7,70.28,23.31,37,0,0,Barley,Ground Nuts,Sandy
36.7,62.62,24.01,42,0,0,Ground Nuts,Barley,Sandy
36.71,69.72,41.43,8,3,30,Barley,Oil seeds,Sandy
36.71,76.2,24.17,10,0,17,Cotton,Barley,Sandy
36.71,62.34,27.09,22,4,22,Paddy,Tobacco,Sandy
36.72,68.24,57.2,42,0,0,Maize,Wheat,Sandy
36.73,56.57,49.51,11,2,11,Barley,Millets,Sandy
36.73,71.35,70,11,4,38,Paddy,Sugarcane,Sandy
36.73,55.27,32.64,20,2,22,Paddy,Sugarcane,Sandy
36.74,55.56,22.31,23,3,23,Millets,Oil seeds,Sandy
36.74,54.42,31.68,26,0,19,Millets,Millets,Sandy
36.74,61.86,29.3,38,2,0,Cotton,Wheat,Sandy
36.75,69.93,42.63,9,4,38,Paddy,Millets,Sandy
36.75,71.25,31.9,10,3,38,Ground Nuts,Paddy,Sandy
36.75,59.8,37.97,21,0,23,Ground Nuts,Sugarcane,Sandy
36.75,61.32,50.32,23,0,18,Millets,Ground Nuts,Sandy
36.75,74.94,55.55,37,0,0,Maize,Tobacco,Sandy
36.75,66.48,55.62,37,0,1,Cotton,Tobacco,Sandy
36.75,74.17,53.07,42,4,0,Millets,Millets,Sandy
36.75,74.17,53.07,42,4,0,Millets,Millets,Sandy
36.76,71.34,50.85,9,11,23,Maize,Wheat,Sandy
36.76,72.35,33.65,12,3,9,Cotton,Paddy,Sandy
36.76,66.87,45.44,16,0,37,Maize,Pulses,Sandy
36.76,71.56,36.82,17,1,35,Oil seeds,Cotton,Sandy
36.76,59.74,39.36,22,1,20,Ground Nuts,Wheat,Sandy
36.76085762,71.06336915,47.93456494,35,1,0,Millets,Ground Nuts,Sandy
36.77,64.73,55.77,8,3,28,Ground Nuts,Tobacco,Sandy
36.77128308,54.22262306,41.71893877,14,0,41,Ground Nuts,Ground Nuts,Sandy
36.78,74.99,46.32,1,14,17,Oil seeds,Ground Nuts,Sandy
36.78,57.38,22.77,7,4,29,Ground Nuts,Wheat,Sandy
36.78,69.9,38.86,13,1,37,Oil seeds,Ground Nuts,Sandy
36.79,67.93,54.96,11,3,10,Paddy,Oil seeds,Sandy
36.79,58.13,54.07,20,3,15,Cotton,Ground Nuts,Sandy
36.79,65,25.87,41,0,1,Millets,Wheat,Sandy
36.8,64.17,60.56,12,2,42,Maize,Pulses,Sandy
36.81,60.97,46.15,10,21,23,Paddy,Pulses,Sandy
36.82,59.9,37.21,8,0,36,Ground Nuts,Paddy,Sandy
36.82,57.69,30.19,39,0,3,Millets,Barley,Sandy
36.83,69.28,25.17,17,0,28,Millets,Wheat,Sandy
36.84,69.25,34.94,16,4,18,Barley,Sugarcane,Sandy
36.85,64.33,49.71,12,0,38,Oil seeds,Maize,Sandy
36.86,57.94,35.72,7,9,35,Paddy,Cotton,Sandy
36.86,66.97,28.44,14,0,36,Ground Nuts,Ground Nuts,Sandy
36.86,63.61,26.57,19,0,24,Maize,Oil seeds,Sandy
36.87,57.57,45.09,4,9,33,Ground Nuts,Wheat,Sandy
36.87,74.71,25.27,12,0,34,Ground Nuts,Barley,Sandy
36.87,61.5,54.95,12,4,8,Ground Nuts,Tobacco,Sandy
36.87,73.12,54.53,13,0,35,Paddy,Barley,Sandy
36.87,63.49,43.02,16,17,13,Cotton,Pulses,Sandy
36.89,52.13,20,6,6,28,Paddy,Paddy,Sandy
36.89,66.29,60.84,11,1,38,Maize,Ground Nuts,Sandy
36.89,69.58,42.28,37,0,0,Millets,Cotton,Sandy
36.9,52.23,24.84,12,0,33,Barley,Oil seeds,Sandy
36.9,71.22,41.65,16,0,13,Paddy,Paddy,Sandy
36.9031631,75.10417184,61.2419192,18,1,37,Maize,Tobacco,Sandy
36.90601985,73.05921983,42.98807128,10,11,28,Ground Nuts,Barley,Sandy
36.91,75,34.75,8,4,38,Millets,Wheat,Sandy
36.91,57.36,46.79,9,4,30,Barley,Barley,Sandy
36.91,73.2,33.96,11,0,11,Millets,Maize,Sandy
36.92,62.66,58.76,9,17,19,Maize,Tobacco,Sandy
36.92,69.78,32.64,12,2,31,Cotton,Maize,Sandy
36.93,71.6,35.49,12,3,37,Ground Nuts,Maize,Sandy
36.93,61.19,29.29,21,0,19,Millets,Paddy,Sandy
36.93,64.85,47.1,38,3,3,Cotton,Oil seeds,Sandy
36.94,58.84,55.16,1,7,33,Millets,Sugarcane,Sandy
36.94,59.89,32.39,5,9,34,Maize,Sugarcane,Sandy
36.94,53.17,24.98,20,3,27,Maize,Paddy,Sandy
36.94,59.73,52.98,37,2,0,Ground Nuts,Paddy,Sandy
36.95,68.98,59.88,42,0,0,Paddy,Barley,Sandy
36.97,75.86,59.72,16,0,43,Barley,Maize,Sandy
36.97,55.81,41.5,35,0,0,Oil seeds,Ground Nuts,Sandy
36.97,62.88,35.83,39,0,0,Maize,Maize,Sandy
36.97,72.6,43.87,39,0,0,Cotton,Ground Nuts,Sandy
36.98,53.44,24.52,13,2,37,Cotton,Pulses,Sandy
36.98,56.82,31.16,21,2,19,Paddy,Ground Nuts,Sandy
36.98,71.46,50.7,36,1,0,Maize,Maize,Sandy
36.98,63.67,54.3,39,0,1,Barley,Millets,Sandy
36.98,65.69,42.05,40,0,4,Maize,Oil seeds,Sandy
36.98,73.11,41.32,41,4,0,Millets,Paddy,Sandy
36.99,61.66,67.74,2,7,27,Paddy,Sugarcane,Sandy
36.99,77.28,25.49,9,0,37,Barley,Wheat,Sandy
36.99,70.45,29.04,27,1,20,Oil seeds,Sugarcane,Sandy
36.99,56.66,46.46,34,1,0,Oil seeds,Oil seeds,Sandy
37,70,37,12,0,41,Oil seeds,Paddy,Sandy
37,70,37,12,0,41,Oil seeds,Paddy,Sandy
37,70,37,12,0,41,Oil seeds,Paddy,Sandy
37,70.38,34.26,18,0,15,Paddy,Pulses,Sandy
37,55.83,42.57,23,0,18,Barley,Tobacco,Sandy
37,62.94,55.83,35,1,0,Maize,Pulses,Sandy
37.01,72.38,44.71,8,0,13,Oil seeds,Oil seeds,Sandy
37.01,59.22,39.3,11,0,37,Cotton,Cotton,Sandy
37.02,71.06,58.82,7,9,28,Maize,Oil seeds,Sandy
37.03,70.38,61.08,6,6,29,Paddy,Cotton,Sandy
37.03,72.04,29.53,7,11,29,Millets,Ground Nuts,Sandy
37.03,73.51,35.21,11,3,36,Oil seeds,Tobacco,Sandy
37.03,63.45,39.53,39,3,0,Maize,Cotton,Sandy
37.03,69.99,42.75,39,0,0,Cotton,Paddy,Sandy
37.03,63.45,41.49,45,2,3,Cotton,Pulses,Sandy
37.03,63.45,41.49,45,2,3,Cotton,Pulses,Sandy
37.04,68.38,51.4,4,9,28,Millets,Maize,Sandy
37.04,63.94,35.24,6,16,22,Millets,Barley,Sandy
37.04,63.65,37.66,10,9,29,Ground Nuts,Maize,Sandy
37.04,63.37,38.19,13,0,36,Barley,Paddy,Sandy
37.04,74.37,60.83,14,0,35,Ground Nuts,Maize,Sandy
37.04,64.29,36.18,16,0,41,Millets,Barley,Sandy
37.05,66.11,38.47,4,5,28,Oil seeds,Pulses,Sandy
37.05,69.76,48.65,7,7,31,Ground Nuts,Tobacco,Sandy
37.05,73.86,31.98,9,0,38,Oil seeds,Millets,Sandy
37.05,69.22,44.58,11,20,20,Ground Nuts,Sugarcane,Sandy
37.05,61.02,32.03,18,2,21,Paddy,Oil seeds,Sandy
37.06,75.75,28.48,12,0,34,Paddy,Oil seeds,Sandy
37.06,68.81,59.59,37,3,1,Ground Nuts,Tobacco,Sandy
37.07,65.57,29.2,15,0,35,Ground Nuts,Millets,Sandy
37.08137117,68.55529284,25.95344869,12,6,27,Cotton,Barley,Sandy
37.09,60.97,41.55,8,6,32,Maize,Ground Nuts,Sandy
37.09,64.38,48.85,9,9,13,Paddy,Maize,Sandy
37.09,56.19,40.03,25,0,22,Paddy,Paddy,Sandy
37.09,63.72,47.99,39,2,0,Ground Nuts,Sugarcane,Sandy
37.09,63.72,47.99,39,2,0,Ground Nuts,Sugarcane,Sandy
37.09,63.72,47.99,39,2,0,Ground Nuts,Sugarcane,Sandy
37.1,64.48,57.39,8,18,15,Maize,Millets,Sandy
37.11,70.83,56.74,3,8,30,Oil seeds,Cotton,Sandy
37.11,77.37,42.03,4,4,27,Oil seeds,Cotton,Sandy
37.11,61.41,60.83,8,13,16,Cotton,Maize,Sandy
37.11,57.52,59.83,37,0,0,Millets,Oil seeds,Sandy
37.12,70.82,39.36,10,1,10,Oil seeds,Millets,Sandy
37.12,73.45,56.53,15,14,13,Cotton,Wheat,Sandy
37.12,73.59,58.49,34,3,0,Paddy,Barley,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.12,72.87,47.06,45,2,0,Paddy,Tobacco,Sandy
37.13,61.9,67.27,13,0,35,Paddy,Oil seeds,Sandy
37.13,53.26,35.49,15,0,40,Ground Nuts,Cotton,Sandy
37.13,57.04,63.93,30,0,0,Oil seeds,Oil seeds,Sandy
37.13,72.24,29.37,39,1,0,Barley,Ground Nuts,Sandy
37.14,69.78,61.72,17,0,35,Ground Nuts,Ground Nuts,Sandy
37.15,54.95,39.11,16,0,43,Millets,Ground Nuts,Sandy
37.17,73.45,62.33,9,1,41,Millets,Millets,Sandy
37.17,56.02,62.53,12,0,34,Cotton,Wheat,Sandy
37.17,70.91,67.53,21,4,22,Cotton,Ground Nuts,Sandy
37.18,67.2,44.25,36,0,1,Cotton,Ground Nuts,Sandy
37.18,70.69,58.98,36,1,0,Maize,Sugarcane,Sandy
37.19,61.38,49.57,7,12,28,Ground Nuts,Maize,Sandy
37.21,74.62,54.03,5,20,20,Maize,Maize,Sandy
37.21,59.96,69.61,24,3,15,Barley,Paddy,Sandy
37.21,61.02,41.51,40,2,2,Oil seeds,Millets,Sandy
37.22,64.38,63.58,6,0,11,Oil seeds,Tobacco,Sandy
37.22,66.08,50.07,35,4,0,Oil seeds,Paddy,Sandy
37.22,61.58,47.35,43,2,0,Cotton,Ground Nuts,Sandy
37.23,62.96,32.84,6,10,31,Cotton,Barley,Sandy
37.23,75.19,30.93,9,0,37,Barley,Ground Nuts,Sandy
37.23,70.55,31.71,17,3,10,Ground Nuts,Cotton,Sandy
37.23,57.81,35.92,38,1,3,Paddy,Sugarcane,Sandy
37.23,59,42.16,42,0,0,Paddy,Oil seeds,Sandy
37.24,59.51,60.24,8,4,26,Barley,Sugarcane,Sandy
37.24,59.64,30.67,41,0,2,Millets,Ground Nuts,Sandy
37.26,69.8,44.45,18,0,42,Barley,Sugarcane,Sandy
37.26,67.14,45.88,18,3,16,Maize,Oil seeds,Sandy
37.27,71.63,41.84,14,4,37,Ground Nuts,Wheat,Sandy
37.27,64.08,36.28,15,4,45,Maize,Barley,Sandy
37.28,60.14,55.66,26,0,19,Barley,Oil seeds,Sandy
37.28,59.54,42.77,41,3,1,Cotton,Oil seeds,Sandy
37.29,61.83,31.91,11,2,37,Barley,Cotton,Sandy
37.29,65.56,39.68,22,3,25,Maize,Millets,Sandy
37.29,68.48,37.23,38,0,0,Maize,Cotton,Sandy
37.3,68.57,44.84,5,4,34,Oil seeds,Pulses,Sandy
37.31,76.05,41.17,11,12,31,Ground Nuts,Sugarcane,Sandy
37.31,66.86,70,14,3,38,Millets,Tobacco,Sandy
37.32,76.39,48.4,9,20,18,Millets,Cotton,Sandy
37.32,62.83,35.2,13,0,38,Oil seeds,Paddy,Sandy
37.33,67.17,37.59,11,0,42,Barley,Maize,Sandy
37.33,62.07,24.59,12,2,43,Barley,Wheat,Sandy
37.33,59.48,53.07,14,0,38,Oil seeds,Wheat,Sandy
37.34,56.16,66.28,9,4,17,Oil seeds,Ground Nuts,Sandy
37.34,63.39,25.36,15,4,39,Cotton,Paddy,Sandy
37.35,58.34,47.42,36,0,0,Paddy,Sugarcane,Sandy
37.36,59.64,53.7,3,12,31,Barley,Millets,Sandy
37.36,57.89,32.72,9,6,26,Millets,Millets,Sandy
37.36,62.5,53.31,42,0,4,Maize,Wheat,Sandy
37.36,62.5,53.31,42,0,4,Maize,Wheat,Sandy
37.37,58.9,54.37,10,18,8,Cotton,Sugarcane,Sandy
37.38,61.81,32.73,3,5,31,Millets,Cotton,Sandy
37.38,74.63,60.35,5,11,25,Oil seeds,Ground Nuts,Sandy
37.38,70.59,66.29,8,2,17,Maize,Maize,Sandy
37.38,63.08,42.58,12,0,37,Barley,Barley,Sandy
37.38,69.43,42.68,38,0,0,Cotton,Oil seeds,Sandy
37.39,61.21,53.57,14,10,16,Maize,Barley,Sandy
37.39,69.61,67.14,38,0,2,Maize,Millets,Sandy
37.4,66.12,61.2,23,0,22,Ground Nuts,Millets,Sandy
37.43,61.49,29.07,10,2,11,Millets,Pulses,Sandy
37.44,60.97,52.15,4,12,31,Ground Nuts,Wheat,Sandy
37.44,65.48,63.18,7,8,25,Paddy,Millets,Sandy
37.44,67.23,52.54,9,20,22,Cotton,Tobacco,Sandy
37.45,74.47,28.23,10,2,28,Paddy,Cotton,Sandy
37.45,68.76,43.94,10,6,27,Oil seeds,Maize,Sandy
37.46,61.25,31.69,9,0,37,Barley,Tobacco,Sandy
37.46,66.33,49.74,11,3,40,Millets,Pulses,Sandy
37.46,67.14,36.94,12,0,5,Cotton,Tobacco,Sandy
37.46,68.41,36.8,15,0,8,Paddy,Millets,Sandy
37.46,62.66,42.24,34,0,0,Paddy,Millets,Sandy
37.48,61.89,62.39,7,11,34,Cotton,Cotton,Sandy
37.48,74.71,50.16,33,0,2,Barley,Wheat,Sandy
37.49,77.6,36.44,10,3,34,Maize,Pulses,Sandy
37.5,78.9,55.18,4,10,27,Ground Nuts,Millets,Sandy
37.5,61.09,54.31,6,23,18,Ground Nuts,Wheat,Sandy
37.5,65.89,45.19,7,4,28,Millets,Paddy,Sandy
37.5,69.33,41.28,9,5,28,Millets,Ground Nuts,Sandy
37.5,64.03,58.94,12,0,8,Ground Nuts,Oil seeds,Sandy
37.5,70.28,65.23,30,4,0,Paddy,Wheat,Sandy
37.51,57.76,60.62,9,6,32,Barley,Paddy,Sandy
37.53,59.1,32.18,10,3,37,Cotton,Ground Nuts,Sandy
37.53,58.75,51.59,12,0,41,Barley,Paddy,Sandy
37.53,67.28,40.79,27,0,23,Cotton,Maize,Sandy
37.53,70.73,37.05,36,0,2,Paddy,Sugarcane,Sandy
37.54,62.31,37.71,12,0,39,Paddy,Oil seeds,Sandy
37.54,71.73,49.13,35,2,0,Paddy,Ground Nuts,Sandy
37.55,62.6,24.11,10,0,37,Barley,Paddy,Sandy
37.55,64.6,43.06,36,1,0,Maize,Millets,Sandy
37.56,61.34,62.16,7,0,9,Barley,Sugarcane,Sandy
37.56,66.53,37.17,15,0,39,Cotton,Sugarcane,Sandy
37.57,60.17,47.52,8,13,14,Cotton,Paddy,Sandy
37.57,63.17,70,20,0,19,Maize,Maize,Sandy
37.57,64.34,38.29,27,0,16,Paddy,Maize,Sandy
37.59,73,62.01,13,0,37,Barley,Ground Nuts,Sandy
37.59,56.26,44.68,42,2,4,Millets,Tobacco,Sandy
37.6,71.97,34.16,5,3,35,Ground Nuts,Oil seeds,Sandy
37.6,72.26,46.43,8,9,28,Oil seeds,Paddy,Sandy
37.6,71.43,54.12,34,2,3,Maize,Ground Nuts,Sandy
37.6,61.35,36.62,35,1,0,Cotton,Barley,Sandy
37.61,56.44,61.31,6,13,31,Ground Nuts,Maize,Sandy
37.61,71.93,31.01,8,2,33,Oil seeds,Oil seeds,Sandy
37.61,61.11,36.72,10,2,42,Paddy,Barley,Sandy
37.61,59.21,38.16,10,3,42,Millets,Wheat,Sandy
37.61,60.04,49.05,13,4,39,Cotton,Maize,Sandy
37.61,60.54,64.55,22,2,20,Millets,Maize,Sandy
37.61,64.57,34.12,38,0,0,Paddy,Pulses,Sandy
37.62,69.05,44.74,5,9,31,Oil seeds,Pulses,Sandy
37.62,54.26,47.98,8,0,8,Ground Nuts,Sugarcane,Sandy
37.62,72.75,64.33,8,9,32,Maize,Sugarcane,Sandy
37.62,56.81,33.81,11,0,14,Barley,Oil seeds,Sandy
37.63,71.29,50.14,20,4,22,Barley,Cotton,Sandy
37.63034107,73.34658979,44.65228431,9,10,28,Cotton,Cotton,Sandy
37.64,71,34.45,8,3,9,Ground Nuts,Paddy,Sandy
37.64,61.51,27.73,15,1,43,Oil seeds,Maize,Sandy
37.65,60.86,24.45,7,0,34,Barley,Maize,Sandy
37.66,55.23,31.77,12,4,41,Ground Nuts,Maize,Sandy
37.66,74.6,28.6,36,3,3,Oil seeds,Millets,Sandy
37.67,66.85,43.22,5,4,38,Paddy,Oil seeds,Sandy
37.67,74.24,42.28,8,17,20,Paddy,Tobacco,Sandy
37.67,57.53,46.72,37,2,0,Maize,Pulses,Sandy
37.68,71.36,32.07,11,4,40,Paddy,Ground Nuts,Sandy
37.68,54.79,33.81,15,0,45,Paddy,Sugarcane,Sandy
37.68,64.53,62.03,17,0,36,Oil seeds,Millets,Sandy
37.68,62.61,54.72,41,0,4,Paddy,Ground Nuts,Sandy
37.68327516,75.68924004,58.40709543,40,0,0,Millets,Barley,Sandy
37.69,56.38,57.45,7,2,8,Barley,Sugarcane,Sandy
37.69,72,68.84,11,0,37,Ground Nuts,Oil seeds,Sandy
37.69,54.05,40.24,19,0,45,Ground Nuts,Pulses,Sandy
37.7,56.61,57.93,27,0,15,Barley,Wheat,Sandy
37.71,79.73,38.27,8,0,43,Oil seeds,Paddy,Sandy
37.71,69.38,61.7,11,4,9,Paddy,Barley,Sandy
37.71,66.52,23.68,12,0,15,Paddy,Sugarcane,Sandy
37.72,53.18,50.18,10,0,36,Paddy,Millets,Sandy
37.72,48.06,57.42,42,0,2,Cotton,Oil seeds,Sandy
37.73,78.44,43.81,5,6,23,Oil seeds,Maize,Sandy
37.73,70.55,52.64,7,21,24,Ground Nuts,Paddy,Sandy
37.73,63.94,57.35,13,15,9,Paddy,Oil seeds,Sandy
37.74,72.77,41.36,4,12,33,Ground Nuts,Pulses,Sandy
37.74963712,73.77552425,58.142379,10,3,34,Maize,Oil seeds,Sandy
37.75,58.35,37.82,33,0,0,Paddy,Wheat,Sandy
37.75,55.56,50.84,40,1,0,Barley,Tobacco,Sandy
37.75086817,62.71198068,58.72241476,11,3,36,Ground Nuts,Tobacco,Sandy
37.76,59.22,56.24,15,0,37,Ground Nuts,Pulses,Sandy
37.76,58.09,57.42,20,0,22,Ground Nuts,Ground Nuts,Sandy
37.76,71.09,43.07,34,0,2,Oil seeds,Ground Nuts,Sandy
37.76,62.35,32.1,36,2,2,Paddy,Cotton,Sandy
37.76,69.09,42.99,41,0,0,Oil seeds,Tobacco,Sandy
37.77,55.25,50.88,12,0,16,Paddy,Millets,Sandy
37.77,72.96,37.53,16,0,35,Barley,Tobacco,Sandy
37.77,68.79,52.51,40,0,1,Ground Nuts,Pulses,Sandy
37.78,70.33,64.11,5,10,28,Barley,Wheat,Sandy
37.78,73.38,36.03,10,3,30,Oil seeds,Tobacco,Sandy
37.78,62.74,38.56,13,0,39,Ground Nuts,Tobacco,Sandy
37.78,67.61,42.9,37,0,0,Millets,Tobacco,Sandy
37.79,66.43,53.61,13,2,8,Paddy,Maize,Sandy
37.79,62.57,61.86,13,1,41,Maize,Sugarcane,Sandy
37.79,65.38,42.1,16,2,42,Paddy,Pulses,Sandy
37.79,67,32.71,38,0,0,Oil seeds,Paddy,Sandy
37.8,71.38,52.18,13,11,8,Paddy,Oil seeds,Sandy
37.81,73.97,40.95,13,2,36,Ground Nuts,Maize,Sandy
37.81,64.17,31.59,39,2,4,Paddy,Paddy,Sandy
37.83,72.8,47.8,12,10,25,Maize,Cotton,Sandy
37.83,59.3,43.69,13,11,12,Ground Nuts,Cotton,Sandy
37.83,62.2,38.9,16,1,36,Oil seeds,Sugarcane,Sandy
37.83,76.34,37.18,17,4,9,Millets,Oil seeds,Sandy
37.83,58.79,52.48,36,4,3,Paddy,Barley,Sandy
